Instance,country,region_code,region_name,latitude,longitude,location_geom,total_hospitalized_patients,recovered,deaths
6360,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),89,7778,319
6361,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),89,7858,322
6362,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),91,7904,327
6363,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),104,7969,331
6364,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),105,8052,333
6365,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),110,8119,336
6366,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),121,8121,341
6367,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),110,8236,343
6368,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),124,8309,346
6369,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),111,8389,349
6370,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),112,8460,349
6371,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),112,8564,351
6372,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),117,8646,352
6373,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),113,8712,354
6374,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),113,8751,357
6375,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),121,8838,359
6376,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),115,8931,370
6377,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),108,9042,373
6378,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),113,9121,378
6379,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),115,9206,379
6380,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),125,9271,379
6381,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),123,9360,381
6382,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),125,9462,387
6383,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),120,9516,395
6384,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),119,9598,397
6385,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),114,9668,399
6386,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),121,9721,400
6387,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),109,9767,402
6388,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),113,9877,406
6389,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),107,10000,411
6390,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),107,10046,415
6391,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),113,10159,417
6392,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),116,10216,417
6393,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),113,10270,422
6394,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),108,10429,424
6395,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),106,10510,426
6396,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),103,10590,427
6397,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),94,10661,428
6398,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),91,10706,431
6399,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),89,10775,434
6400,ITA,14,Molise,41.55774754,14.65916051,POINT(14.65916051 41.55774754),87,10833,436
6401,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2,0,0
6402,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2,0,0
6403,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2,0,0
6404,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2,0,0
6405,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),7,0,0
6406,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),7,0,0
6407,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),13,0,0
6408,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),14,0,0
6409,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),16,0,0
6410,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),39,0,0
6411,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),60,0,2
6412,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),87,0,4
6413,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),148,0,5
6414,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),290,0,5
6415,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),272,0,13
6416,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),372,0,17
6417,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),394,0,21
6418,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),465,0,26
6419,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),691,0,46
6420,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),688,0,59
6421,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),897,0,81
6422,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1231,0,111
6423,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1584,0,133
6424,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2007,0,154
6425,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2536,3,175
6426,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1821,8,209
6427,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2277,8,238
6428,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2426,10,283
6429,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2537,17,315
6430,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2764,17,374
6431,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2925,19,449
6432,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3041,135,449
6433,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3283,176,569
6434,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3533,203,617
6435,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3428,254,684
6436,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3437,308,749
6437,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3626,365,854
6438,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3599,439,886
6439,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3794,571,983
6440,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3752,723,1043
6441,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3891,888,1128
6442,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3916,1017,1168
6443,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3922,1128,1251
6444,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3985,1320,1319
6445,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3916,1516,1378
6446,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3926,1732,1454
6447,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3891,1904,1532
6448,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3819,2205,1633
6449,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3810,2426,1729
6450,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3723,2543,1826
6451,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3762,2708,1927
6452,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3704,3019,2015
6453,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3764,3231,2094
6454,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3599,3634,2171
6455,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3594,3989,2252
6456,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3506,4256,2331
6457,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3600,4383,2409
6458,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3409,4659,2485
6459,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3486,5058,2559
6460,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3300,5358,2630
6461,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3175,5732,2699
6462,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3175,6157,2767
6463,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3080,6478,2823
6464,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),3044,6712,2878
6465,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2903,7008,2936
6466,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2839,7337,3003
6467,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2820,7730,3066
6468,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2684,8025,3097
6469,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2728,8334,3126
6470,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2665,8640,3152
6471,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2552,8874,3186
6472,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2462,9235,3216
6473,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2297,9834,3247
6474,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2297,10384,3282
6475,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2153,10956,3305
6476,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2153,11284,3331
6477,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2161,11648,3367
6478,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2156,12038,3400
6479,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),2036,12277,3428
6480,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1980,13107,3460
6481,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1891,13825,3493
6482,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1701,14676,3557
6483,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1662,15187,3594
6484,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1721,15696,3612
6485,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1688,16113,3632
6486,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1675,16413,3679
6487,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1609,17016,3718
6488,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1562,17538,3742
6489,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1493,17868,3757
6490,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1367,18341,3771
6491,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1358,18694,3783
6492,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1299,18934,3798
6493,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1232,19561,3812
6494,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1186,20095,3828
6495,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1122,20535,3838
6496,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1090,20992,3851
6497,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1048,21435,3858
6498,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),1031,21609,3867
6499,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),958,21720,3876
6500,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),895,22003,3884
6501,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),885,22150,3898
6502,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),851,22292,3910
6503,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),783,22511,3927
6504,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),721,22744,3934
6505,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),697,22952,3941
6506,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),669,23049,3954
6507,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),638,23258,3961
6508,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),599,23568,3976
6509,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),577,23787,3988
6510,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),557,24096,3996
6511,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),537,24203,4006
6512,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),543,24399,4012
6513,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),545,24445,4012
6514,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),500,24622,4018
6515,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),473,24720,4026
6516,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),422,24840,4032
6517,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),385,24971,4039
6518,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),375,25082,4045
6519,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),375,25177,4051
6520,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),365,25223,4055
6521,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),348,25325,4059
6522,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),352,25480,4066
6523,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),331,25544,4071
6524,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),321,25649,4077
6525,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),315,25739,4080
6526,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),317,25756,4085
6527,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),294,25761,4087
6528,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),279,25836,4090
6529,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),271,25921,4091
6530,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),259,25983,4096
6531,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),245,26019,4100
6532,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),234,26086,4102
6533,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),235,26104,4102
6534,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),219,26117,4104
6535,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),218,26154,4107
6536,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),213,26212,4107
6537,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),203,26243,4108
6538,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),202,26300,4110
6539,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),199,26314,4111
6540,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),199,26329,4111
6541,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),189,26339,4112
6542,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),184,26478,4115
6543,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),171,26510,4118
6544,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),165,26536,4118
6545,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),156,26555,4119
6546,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),156,26567,4119
6547,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),158,26580,4119
6548,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),156,26584,4120
6549,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),150,26609,4123
6550,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),152,26646,4123
6551,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),150,26659,4123
6552,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),152,26679,4123
6553,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),146,26677,4125
6554,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),148,26678,4126
6555,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),146,26681,4127
6556,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),141,26694,4127
6557,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),129,26707,4128
6558,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),129,26728,4128
6559,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),108,26739,4129
6560,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),101,26753,4129
6561,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),100,26759,4129
6562,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),100,26767,4131
6563,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),107,26789,4132
6564,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),98,26826,4134
6565,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),94,26849,4135
6566,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),91,26871,4136
6567,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),90,26904,4136
6568,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),88,26910,4136
6569,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),90,26943,4136
6570,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),88,26956,4136
6571,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),79,26963,4138
6572,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),80,26979,4139
6573,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),80,26984,4139
6574,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),84,27025,4139
6575,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),83,27080,4139
6576,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),77,27086,4140
6577,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),83,27089,4141
6578,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),84,27096,4142
6579,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),86,27102,4142
6580,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),89,27117,4142
6581,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),84,27127,4143
6582,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),83,27139,4143
6583,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),88,27145,4143
6584,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),85,27155,4143
6585,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),89,27163,4144
6586,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),84,27178,4144
6587,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),88,27203,4145
6588,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),86,27256,4145
6589,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),90,27293,4146
6590,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),105,27303,4146
6591,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),99,27313,4146
6592,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),97,27321,4147
6593,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),99,27330,4148
6594,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),117,27349,4149
6595,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),113,27365,4150
6596,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),119,27379,4150
6597,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),113,27390,4151
6598,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),113,27414,4152
6599,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),109,27431,4152
6600,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),119,27450,4153
6601,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),111,27465,4153
6602,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),113,27488,4153
6603,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),108,27503,4153
6604,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),123,27532,4153
6605,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),120,27543,4153
6606,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),129,27590,4153
6607,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),142,27665,4153
6608,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),146,27752,4153
6609,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),146,27783,4154
6610,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),149,27859,4154
6611,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),150,27883,4155
6612,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),171,27931,4156
6613,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),171,28000,4157
6614,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),174,28059,4158
6615,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),172,28138,4159
6616,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),174,28183,4160
6617,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),176,28244,4161
6618,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),192,28287,4161
6619,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),205,28337,4163
6620,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),208,28394,4164
6621,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),215,28440,4165
6622,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),230,28505,4166
6623,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),226,28567,4166
6624,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),229,28646,4167
6625,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),288,28721,4168
6626,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),308,28819,4170
6627,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),312,28962,4172
6628,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),327,29043,4172
6629,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),367,29113,4172
6630,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),376,29179,4174
6631,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),402,29270,4177
6632,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),479,29314,4180
6633,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),513,29394,4183
6634,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),595,29467,4187
6635,ITA,1,Piemonte,45.0732745,7.680687483,POINT(7.680687483 45.0732745),635,29576,4190
